,MonitoringLocationIdentifier,LatitudeMeasure,LongitudeMeasure,DrainageAreaMeasure/MeasureValue
473,21FLSARA_WQX-MY-F,27.122499987,-82.34998,
475,21FLSARA_WQX-PC-41,27.273765735,-82.530195937,
476,21FLSARA_WQX-PH-SG,27.306269987,-82.51204,
477,21FLSARA_WQX-RBS-WILK,27.291379987,-82.51385,
479,21FLSARA_WQX-SW-HEAD,27.064579987,-82.42614,
480,21FLSARA_WQX-SW-MID,27.058809987,-82.42284,
481,21FLSARA_WQX-SW-TAIL,27.055429987,-82.41827,
492,21FLSEM_WQX-FAROUT-LW,28.68582457,-81.33257784,
493,21FLSEM_WQX-GEE,28.703402,-81.290311,
494,21FLSEM_WQX-GEE-CASS,28.686818,-81.321352,
495,21FLSEM_WQX-HOWC,28.68976375,-81.24743598,
496,21FLSEM_WQX-NAV,28.74932687,-81.23203332,
497,21FLSEM_WQX-SIX,28.73486913,-81.2669692,
500,21FLSEM_WQX-SOLARY,28.69158376,-81.20883362,
501,21FLSEM_WQX-SOLDN-LM,28.73438333,-81.32385555,
502,21FLSEM_WQX-SOLUP-LM,28.749438,-81.335599,
503,21FLSFWM_WQX-10614,27.722898056,-81.1669675,
504,21FLSFWM_WQX-10615,27.669318611,-81.141961111,
505,21FLSFWM_WQX-10616,27.461598611,-81.170935833,
506,21FLSFWM_WQX-10617,27.448948889,-81.151795833,
507,21FLSFWM_WQX-10620,27.750758333,-81.17683,
508,21FLSFWM_WQX-10621,27.486269444,-81.196997222,
509,21FLSFWM_WQX-11636,26.521510278,-80.981028611,
510,21FLSFWM_WQX-11637,26.519158333,-81.126342222,
511,21FLSFWM_WQX-11639,26.565078611,-80.981945556,
512,21FLSFWM_WQX-11645,26.605313333,-81.127307222,
513,21FLSFWM_WQX-11657,26.172030278,-80.894229722,
514,21FLSFWM_WQX-11706,26.331038333,-80.881661944,
515,21FLSFWM_WQX-11720,27.188991667,-80.905577778,
516,21FLSFWM_WQX-11731,27.031799444,-81.070321389,
517,21FLSFWM_WQX-12545,26.597979722,-80.440042222,
518,21FLSFWM_WQX-12575,26.623355278,-80.316122778,
519,21FLSFWM_WQX-16557,27.708557222,-81.4464825,
520,21FLSFWM_WQX-17184,27.122577778,-80.895983333,
521,21FLSFWM_WQX-17194,27.030052778,-81.001450833,
522,21FLSFWM_WQX-17227,26.979227778,-81.090286111,
523,21FLSFWM_WQX-17239,27.206466667,-80.801019444,
524,21FLSFWM_WQX-17246,27.086633333,-80.661155556,
525,21FLSFWM_WQX-17339,27.21175,-80.919094444,
526,21FLSFWM_WQX-17340,27.2108,-80.920022222,
527,21FLSFWM_WQX-17370,26.762237247,-80.923102143,
529,21FLSFWM_WQX-17483,26.700475,-80.715416667,
530,21FLSFWM_WQX-17545,26.838264709,-81.084147778,
531,21FLSFWM_WQX-17608,26.698022222,-80.807202778,
532,21FLSFWM_WQX-17625,26.984891667,-80.621427778,
534,21FLSFWM_WQX-17948,26.789802778,-80.961991667,
535,21FLSFWM_WQX-18083,27.803583333,-81.197547222,
536,21FLSFWM_WQX-18085,27.659641667,-81.134272222,
540,21FLSFWM_WQX-18222,26.840783333,-81.083522222,
541,21FLSFWM_WQX-18245,26.722734649,-81.691018943,
542,21FLSFWM_WQX-18291,27.21585,-80.973675,
543,21FLSFWM_WQX-18338,25.760826944,-80.626733333,
544,21FLSFWM_WQX-18927,27.236222222,-80.339944444,
545,21FLSFWM_WQX-18929,27.280702778,-80.335533333,
546,21FLSFWM_WQX-18935,27.319561111,-80.341080556,
547,21FLSFWM_WQX-18937,27.345061111,-80.352186111,
548,21FLSFWM_WQX-18940,27.359669444,-80.350797222,
549,21FLSFWM_WQX-18945,27.303877778,-80.30705,
550,21FLSFWM_WQX-18948,27.229510833,-80.234800278,
551,21FLSFWM_WQX-18949,27.113169444,-80.285647222,
552,21FLSFWM_WQX-18951,27.193125,-80.250705556,
553,21FLSFWM_WQX-18955,27.143433333,-80.183075,
554,21FLSFWM_WQX-18958,27.17271,-80.2129375,
555,21FLSFWM_WQX-18966,27.142683333,-80.201177778,
556,21FLSFWM_WQX-19678,25.851853333,-80.980649444,
558,21FLSFWM_WQX-2069,27.639126944,-81.363895556,
559,21FLSFWM_WQX-23880,26.608771667,-80.950103333,
560,21FLSFWM_WQX-24088,27.226551111,-81.283668889,
563,21FLSFWM_WQX-24591,28.267270278,-81.436169722,
567,21FLSFWM_WQX-28220,27.156771944,-80.245315278,
568,21FLSFWM_WQX-28563,26.4431675,-81.124464167,
571,21FLSFWM_WQX-3049,27.640846667,-81.409463889,
575,21FLSFWM_WQX-3268,28.2655,-81.311136111,
576,21FLSFWM_WQX-34008,28.002005278,-81.429551111,
577,21FLSFWM_WQX-34301,27.374120556,-81.393405,
579,21FLSFWM_WQX-35318,27.191033611,-80.213291389,
580,21FLSFWM_WQX-35326,27.135372778,-80.244578889,
581,21FLSFWM_WQX-35821,28.144317222,-81.220375833,
582,21FLSFWM_WQX-35881,27.447624167,-80.546601944,
583,21FLSFWM_WQX-36535,26.466968056,-80.442171944,
584,21FLSFWM_WQX-36691,27.258007222,-80.366145,
585,21FLSFWM_WQX-36692,27.412893611,-80.399313056,
588,21FLSFWM_WQX-41641,25.761537222,-80.498226389,
589,21FLSFWM_WQX-41642,25.761501944,-80.507475278,
590,21FLSFWM_WQX-41643,25.761488611,-80.537093889,
591,21FLSFWM_WQX-41644,25.760082222,-80.498146389,
592,21FLSFWM_WQX-41645,25.746331944,-80.497628333,
593,21FLSFWM_WQX-41646,25.73202,-80.497088333,
594,21FLSFWM_WQX-41647,25.717602222,-80.496551111,
595,21FLSFWM_WQX-41648,25.702166389,-80.495973056,
596,21FLSFWM_WQX-41649,25.686058333,-80.497226389,
599,21FLSFWM_WQX-4206,27.468963611,-80.3382525,
600,21FLSFWM_WQX-4302,27.210483333,-80.936913889,
602,21FLSFWM_WQX-4601,26.725351111,-81.709083611,
603,21FLSFWM_WQX-4602,26.716733056,-81.756071389,
604,21FLSFWM_WQX-4603,26.681700278,-81.8338,
605,21FLSFWM_WQX-4604,26.636600278,-81.8887,
606,21FLSFWM_WQX-4605,26.582300278,-81.9102,
607,21FLSFWM_WQX-4606,26.530500278,-81.9656,
608,21FLSFWM_WQX-4607,26.523300278,-82.0087,
609,21FLSFWM_WQX-4921,25.760887778,-80.561443611,
610,21FLSFWM_WQX-5147,26.917072222,-80.613077778,
611,21FLSFWM_WQX-5158,26.885059444,-81.122009722,
612,21FLSFWM_WQX-5598,28.051960833,-81.46229,
613,21FLSFWM_WQX-5599,28.062238333,-81.4500675,
615,21FLSFWM_WQX-5740,27.983629444,-81.376733333,
617,21FLSFWM_WQX-6553,26.962736389,-81.120893889,
618,21FLSFWM_WQX-7954,27.033164709,-81.071550833,
619,21FLSFWM_WQX-7955,27.092383876,-81.0055225,
621,21FLSFWM_WQX-8578,26.330892778,-80.881832222,
622,21FLSFWM_WQX-8811,25.760876667,-80.580856111,
624,21FLSFWM_WQX-9552,27.228100556,-80.288523611,
625,21FLSFWM_WQX-9690,26.739925,-80.918966667,
626,21FLSJWM_WQX-104513,27.585747361,-80.776153056,
627,21FLSJWM_WQX-242553,28.287469001,-80.810862,
628,21FLSJWM_WQX-243084,28.723675556,-81.685568889,
629,21FLSJWM_WQX-243544,28.7208342,-81.684371046,
630,21FLSJWM_WQX-407577,28.012308056,-80.7698475,
631,21FLSJWM_WQX-412421,27.692356001,-80.414511,
632,21FLSJWM_WQX-44063,28.787250001,-81.1673,
633,21FLSJWM_WQX-44066,28.71875,-81.308972222,
634,21FLSJWM_WQX-44072,28.727766667,-81.264316667,
635,21FLSJWM_WQX-44076,28.689726995,-81.247613392,
636,21FLSJWM_WQX-44079,28.703612387,-81.290554167,
637,21FLSJWM_WQX-44128,27.820954829,-80.742906493,
638,21FLSJWM_WQX-44133,27.752688889,-80.708958333,
639,21FLSJWM_WQX-44136,27.955261111,-80.770075,
640,21FLSJWM_WQX-44138,27.640758621,-80.677217373,
641,21FLSJWM_WQX-44141,28.247315798,-80.840737016,
642,21FLSJWM_WQX-44149,28.008213889,-80.793963889,
643,21FLSJWM_WQX-44152,28.074897222,-80.887880556,
644,21FLSJWM_WQX-44157,28.357266667,-80.872005556,
645,21FLSJWM_WQX-44161,28.267809418,-80.832667598,
646,21FLSJWM_WQX-44170,28.213634137,-80.911415527,
647,21FLSJWM_WQX-44171,27.665940032,-80.799409407,
648,21FLSJWM_WQX-44172,28.181922642,-80.895365813,
649,21FLSJWM_WQX-44183,28.078941119,-80.766542522,
650,21FLSJWM_WQX-44191,27.988831321,-80.79164966,
651,21FLSJWM_WQX-44193,28.216908917,-80.858231833,
652,21FLSJWM_WQX-44194,28.71288889,-81.034194444,
653,21FLSJWM_WQX-44195,28.542744611,-80.942483972,
654,21FLSJWM_WQX-44197,27.894897222,-80.802752778,
655,21FLSJWM_WQX-44199,28.352334048,-80.928479239,
656,21FLSJWM_WQX-44520,29.078573804,-81.880967779,
657,21FLSJWM_WQX-44596,29.981628029,-81.622138167,
658,21FLSJWM_WQX-44598,29.377647223,-81.627680556,
659,21FLSJWM_WQX-44601,29.34213889,-81.086347222,
660,21FLSJWM_WQX-44608,28.871936112,-81.783961111,
661,21FLSJWM_WQX-44612,29.167106345,-81.522829754,
662,21FLSJWM_WQX-44628,29.407687962,-81.121912172,
663,21FLSJWM_WQX-44692,29.32013889,-81.385741667,
664,21FLSJWM_WQX-44724,29.620011112,-81.207694444,
665,21FLSJWM_WQX-44732,29.86618889,-81.305908333,
666,21FLSJWM_WQX-44741,30.581470995,-81.685667712,
667,21FLSJWM_WQX-44750,29.275444741,-81.879920621,
668,21FLSJWM_WQX-44869,29.984722222,-81.328333333,
669,21FLSJWM_WQX-44872,29.768865666,-81.258505333,
670,21FLSJWM_WQX-44873,29.664722222,-81.218055556,
671,21FLSJWM_WQX-44874,29.561564285,-81.180287335,
672,21FLSJWM_WQX-44877,28.077352001,-80.602446,
673,21FLSJWM_WQX-44878,28.124329001,-80.630842,
674,21FLSJWM_WQX-44881,27.854424001,-80.491292,
675,21FLSJWM_WQX-44882,28.820890001,-80.860101,
676,21FLSJWM_WQX-44883,28.033139555,-80.579947936,
677,21FLSJWM_WQX-44885,27.649330001,-80.400318,
678,21FLSJWM_WQX-44886,27.605187001,-80.382561,
679,21FLSJWM_WQX-44892,28.016946362,-80.596071064,
680,21FLSJWM_WQX-448965,30.591870001,-81.479579972,
681,21FLSJWM_WQX-448966,30.546579973,-81.55159,
682,21FLSJWM_WQX-448968,30.530560001,-81.46419,
683,21FLSJWM_WQX-448969,30.722220001,-81.514719972,
684,21FLSJWM_WQX-448970,30.688680001,-81.458439972,
685,21FLSJWM_WQX-448971,30.663383306,-81.484183306,
686,21FLSJWM_WQX-448972,30.445640043,-81.449071459,
687,21FLSJWM_WQX-448973,30.287859973,-81.421419972,
688,21FLSJWM_WQX-448974,30.134102965,-81.38669076,
689,21FLSJWM_WQX-44990,27.856332472,-80.52420375,
690,21FLSJWM_WQX-44994,27.769534889,-80.505768306,
691,21FLSJWM_WQX-44997,27.830261556,-80.534790972,
692,21FLSJWM_WQX-451184,29.444944444,-81.425166667,
693,21FLSJWM_WQX-451185,29.466527778,-81.421972222,
694,21FLSJWM_WQX-45233,29.522500001,-81.94,
695,21FLSJWM_WQX-45373,29.595278001,-81.679167,
696,21FLSJWM_WQX-45381,29.404777779,-81.354111111,
697,21FLSJWM_WQX-45382,30.082401045,-81.809760315,
698,21FLSJWM_WQX-45393,29.424722222,-81.436666667,
699,21FLSJWM_WQX-45402,29.685979228,-81.576488566,
700,21FLSJWM_WQX-45404,29.723470001,-81.48439,
701,21FLSJWM_WQX-45488,30.390340431,-81.49573344,
702,21FLSJWM_WQX-45491,30.372,-81.62797,
703,21FLSJWM_WQX-45506,30.252222,-81.657778,
704,21FLSJWM_WQX-45545,30.156667,-81.683889,
705,21FLSJWM_WQX-45556,29.474722222,-81.697777778,
706,21FLSJWM_WQX-456638,29.701075,-81.661202,
707,21FLSJWM_WQX-45674,29.643611,-81.625,
708,21FLSJWM_WQX-45675,29.698778,-81.641434,
709,21FLSJWM_WQX-45678,30.066667,-81.686944,
710,21FLSJWM_WQX-45738,29.895,-81.594722,
711,21FLSJWM_WQX-458107,28.720067778,-81.634139722,
712,21FLSJWM_WQX-458108,28.71258,-81.625753333,
713,21FLSJWM_WQX-459605,27.696296608,-80.765004957,
714,21FLSJWM_WQX-465469,28.543691,-80.944558333,
715,21FLSJWM_WQX-53859,29.801690001,-81.55453,
716,21FLSJWM_WQX-71889,28.846423583,-81.079275676,
717,21FLSJWM_WQX-71890,28.792254458,-81.057711168,
718,21FLSJWM_WQX-71894,28.847980001,-81.35328,
719,21FLSJWM_WQX-71898,28.802616667,-81.21015,
720,21FLSJWM_WQX-76136,28.161222001,-80.655395,
721,21FLSJWM_WQX-76137,27.965045834,-80.568071528,
722,21FLSJWM_WQX-76524,28.126964172,-80.645464843,
723,21FLSJWM_WQX-78742,29.476027778,-81.136361111,
724,21FLSJWM_WQX-79515,29.103842277,-80.971682926,
725,21FLSJWM_WQX-79634,27.714545576,-80.853656267,
726,21FLSJWM_WQX-80186,29.394416667,-81.371388889,
727,21FLSJWM_WQX-80231,28.730860001,-81.39733,
728,21FLSWFD_WQX-20020,28.715444444,-82.576222222,
729,21FLSWFD_WQX-20151,28.894791667,-82.590716667,
730,21FLSWFD_WQX-21001,28.799333333,-82.588222222,
735,21FLSWFD_WQX-670068,26.916666667,-82.166666667,
736,21FLTBW_WQX-TBW002,27.8683,-82.1456,
737,21FLTBW_WQX-TBW003,27.872388,-82.211138,
738,21FLTBW_WQX-TBW004,27.854029,-82.246608,
739,21FLTBW_WQX-TBW005,27.863688,-82.137172,
740,21FLTBW_WQX-TBW006,27.86211,-82.13747,
741,21FLVEMD_WQX-DC05,28.798305501,-81.051555,
742,21FLVEMD_WQX-SJ05,28.807279184,-81.130509135,
743,21FLWPB_WQX-G1SE0011,27.243966,-80.82221,
779,STF_WQX-HP,27.0389,-81.0715,
780,STF_WQX-HP_DOWN_all,27.0908,-81.1327,
781,STF_WQX-HP_UP_all,27.0389,-81.0715,
783,STF_WQX-IP,27.1544,-81.07,
784,STF_WQX-IP_DOWN_all,27.0964,-81.0092,
785,STF_WQX-IP_UP_all,27.1544,-81.07,
0,USGS-02258800,27.15438056,-81.0699806,
1,USGS-02276998,27.10866667,-80.28725,
5,21AWIC-1123,30.69047,-87.44026,
7,21AWIC-9901,30.989529,-86.720308,
35,21FLCOLL_WQX-HEC245,26.156094285,-81.669508248,
36,21FLCOLL_WQX-HORSECRK,26.287149725,-81.795782294,
42,21FLCOLL_WQX-TAMTOM,26.005705001,-81.609192,
92,21FLDELT_WQX-PROVIDENCE,28.867162001,-81.244968,
148,21FLFTM_WQX-G3SD0085,26.827583,-81.488991,
149,21FLFTM_WQX-G3SD0088,26.75328,-81.11322,
150,21FLGTM_WQX-GTMRNNUT,30.022420989,-81.3276,
219,21FLHILL_WQX-272,27.939527313,-82.530549623,
220,21FLHILL_WQX-273,27.933682987,-82.527317,
221,21FLHILL_WQX-274,27.933006387,-82.528123178,
222,21FLHILL_WQX-275,27.930917642,-82.525368951,
223,21FLHILL_WQX-276,27.928637347,-82.527111921,
224,21FLHILL_WQX-277,27.92874222,-82.531809915,
225,21FLHILL_WQX-278,27.926952594,-82.526908805,
226,21FLJXWQ_WQX-MC1,30.32582212,-81.677862886,
227,21FLJXWQ_WQX-MC10,30.3263333,-81.6725278,
228,21FLJXWQ_WQX-MC11,30.327888945,-81.684190684,
229,21FLJXWQ_WQX-MC12,30.327871785,-81.691013355,
230,21FLJXWQ_WQX-MC14,30.32194445,-81.70113528,
231,21FLJXWQ_WQX-MC15,30.33325436,-81.700836781,
233,21FLKWAT_WQX-ALA-BLUESC-1-1,29.717900001,-82.4184,
234,21FLKWAT_WQX-ALA-BLUESC-2-1,29.720300001,-82.4221,
235,21FLKWAT_WQX-ALA-BLUESC-3-1,29.726900001,-82.4219,
236,21FLKWAT_WQX-ALA-CELLONC-2-1,29.769100001,-82.4549,
237,21FLKWAT_WQX-ALA-CELLONC-4-1,29.770300001,-82.4297,
238,21FLKWAT_WQX-PUT-CAMPBR-1,29.530000001,-81.7466,
239,21FLKWAT_WQX-PUT-CAMPBR-2,29.516500001,-81.7403,
240,21FLKWAT_WQX-PUT-CAMPBR-3,29.514000001,-81.7257,
241,21FLKWAT_WQX-PUT-CAMPBR-4,29.530800001,-81.7019,
253,21FLMCGL_WQX-LOST CREEK,30.187799,-84.408265,
254,21FLORAN_WQX-XCNLNEJESS,28.486499988,-81.3781,
255,21FLORAN_WQX-XCNLNWCON,28.486199988,-81.3691,
277,21FLSARA_WQX-CF-IN,27.33462,-82.44046,
278,21FLSARA_WQX-CF-OUT,27.31616,-82.43922,
283,21FLSARA_WQX-CPS-3,27.249206577,-82.38609228,
284,21FLSARA_WQX-CPS-4,27.211299987,-82.3998,
285,21FLSARA_WQX-CPS-AB,27.234799987,-82.3962,
313,21FLSARA_WQX-VM-1,27.160499987,-82.3858,
318,21FLSFWM_WQX-10178,27.38746332,-81.422471111,
319,21FLSFWM_WQX-10486,27.465065,-80.922372222,
320,21FLSFWM_WQX-10499,27.499166654,-81.211944444,
321,21FLSFWM_WQX-10508,27.2727775,-81.0118075,
322,21FLSFWM_WQX-10521,27.465126389,-81.007375,
323,21FLSFWM_WQX-10522,27.465566944,-81.045050556,
324,21FLSFWM_WQX-10551,27.291166667,-81.018516389,
335,21FLSFWM_WQX-11721,27.092186667,-81.005009444,
336,21FLSFWM_WQX-11729,27.091543333,-81.006016667,
338,21FLSFWM_WQX-12266,27.214438889,-80.8449225,
341,21FLSFWM_WQX-12791,27.690332222,-81.498280278,
342,21FLSFWM_WQX-16074,27.072780833,-81.3696775,
343,21FLSFWM_WQX-16236,27.20853832,-81.379609444,
344,21FLSFWM_WQX-16556,27.720735556,-81.4777175,
363,21FLSFWM_WQX-18121,27.314369432,-81.022847222,
371,21FLSFWM_WQX-18425,27.266655265,-81.180562778,
372,21FLSFWM_WQX-1858,27.489234167,-81.307156944,
373,21FLSFWM_WQX-18926,27.111697222,-80.256077778,
385,21FLSFWM_WQX-18960,27.389343333,-80.337573333,
386,21FLSFWM_WQX-18963,27.261667209,-80.357492222,
388,21FLSFWM_WQX-18967,27.149244444,-80.269022222,
389,21FLSFWM_WQX-18969,27.172433333,-80.270577778,
391,21FLSFWM_WQX-19765,27.258318611,-80.839228889,
392,21FLSFWM_WQX-19895,27.394586389,-80.894866667,
393,21FLSFWM_WQX-19901,27.400376111,-80.816553611,
394,21FLSFWM_WQX-19907,27.365141389,-80.872583056,
395,21FLSFWM_WQX-19908,27.2958525,-80.825343333,
396,21FLSFWM_WQX-19911,27.280422222,-80.824143333,
397,21FLSFWM_WQX-19914,27.253578056,-80.770108333,
398,21FLSFWM_WQX-19916,27.227005,-80.781325556,
401,21FLSFWM_WQX-2070,27.526806944,-81.359396111,
403,21FLSFWM_WQX-24085,27.191781944,-81.127162222,
404,21FLSFWM_WQX-24086,27.118723056,-81.1573075,
409,21FLSFWM_WQX-28084,28.178152792,-81.323342635,
410,21FLSFWM_WQX-28086,28.178424987,-81.207036111,
411,21FLSFWM_WQX-28087,28.203888889,-81.1685,
412,21FLSFWM_WQX-28092,28.340376111,-81.228560556,
413,21FLSFWM_WQX-28094,28.337129722,-81.260479167,
418,21FLSFWM_WQX-28256,27.804976098,-81.205578056,
419,21FLSFWM_WQX-2926,27.115881667,-81.414112222,
423,21FLSFWM_WQX-3050,27.626719154,-81.439560278,
424,21FLSFWM_WQX-30848,27.380277778,-80.976111111,
425,21FLSFWM_WQX-30850,27.213611111,-81.201666667,
426,21FLSFWM_WQX-30852,27.208888889,-81.461666667,
429,21FLSFWM_WQX-30862,27.236944444,-80.780833333,
430,21FLSFWM_WQX-31148,27.243580833,-80.857879444,
432,21FLSFWM_WQX-32272,26.768545542,-81.304071111,
433,21FLSFWM_WQX-32273,26.768466931,-81.324376667,
434,21FLSFWM_WQX-32275,26.762942209,-81.400060278,
435,21FLSFWM_WQX-32277,26.745665542,-81.461645833,
436,21FLSFWM_WQX-32278,26.737550265,-81.470787778,
437,21FLSFWM_WQX-32281,26.709429431,-81.558256944,
438,21FLSFWM_WQX-32289,26.747264709,-81.513019444,
439,21FLSFWM_WQX-32290,26.753479709,-81.482088056,
441,21FLSFWM_WQX-32907,28.363445,-81.314655,
442,21FLSFWM_WQX-33047,27.384163889,-81.109469444,
443,21FLSFWM_WQX-33048,27.380753056,-81.0664875,
444,21FLSFWM_WQX-33067,27.312642487,-81.027344444,
446,21FLSFWM_WQX-34297,28.079977778,-81.259793611,
447,21FLSFWM_WQX-34298,28.140361111,-81.351956389,
448,21FLSFWM_WQX-34299,28.176733611,-81.234082222,
450,21FLSFWM_WQX-34447,28.118941667,-81.254087778,
452,21FLSFWM_WQX-35317,27.397149722,-80.352196389,
455,21FLSFWM_WQX-35798,28.058603333,-81.337781389,
460,21FLSFWM_WQX-39076,27.853635265,-81.016527778,
461,21FLSFWM_WQX-39077,28.363139432,-81.217710278,
463,21FLSFWM_WQX-39860,27.338492765,-80.546768333,
465,21FLSFWM_WQX-40097,26.768874987,-81.458594444,
478,21FLSFWM_WQX-48741,26.737716654,-80.31058,
479,21FLSFWM_WQX-49001,27.874163876,-81.398131111,
480,21FLSFWM_WQX-49021,27.045555543,-80.351997222,
481,21FLSFWM_WQX-49022,27.010244431,-80.500030556,
482,21FLSFWM_WQX-49024,27.030852765,-80.539672222,
484,21FLSFWM_WQX-5068,28.150317271,-81.44122778,
486,21FLSFWM_WQX-5157,26.919502222,-81.121731667,
491,21FLSFWM_WQX-6506,27.322888889,-81.488138889,
495,21FLSFWM_WQX-8719,27.10341582,-81.332855833,
498,21FLSFWM_WQX-9533,27.191201376,-81.2309975,
499,21FLSFWM_WQX-9535,27.193024431,-81.208557222,
500,21FLSFWM_WQX-9536,27.26701832,-81.202483611,
501,21FLSFWM_WQX-9540,27.252246098,-81.202404722,
502,21FLSFWM_WQX-9545,27.138421389,-81.205780833,
503,21FLSFWM_WQX-9546,27.14822582,-81.2176175,
506,21FLSFWM_WQX-9707,27.20910082,-81.169444444,
537,21FLSJWM_WQX-44200,27.939902778,-80.821880556,
538,21FLSJWM_WQX-442162,28.057083334,-80.753416667,
542,21FLSJWM_WQX-44632,28.068815353,-80.62117908,
543,21FLSJWM_WQX-44821,28.130316667,-81.001713889,
562,21FLSJWM_WQX-469731,28.013527779,-80.761777778,
563,21FLSJWM_WQX-471650,28.330660001,-80.67435,
581,21FLTLHR_WQX-G1TLHR0069,30.513824,-84.27734,
582,21FLTLHR_WQX-G1TLHR0126,30.499245307,-84.314601517,
583,21FLTLHR_WQX-G1TLHR0127,30.495199988,-84.3105,
585,21FLVEMD_WQX-DC1EAST,28.938425001,-81.081253,
586,21FLVEMD_WQX-EDGE,28.973087001,-80.893544,
587,21FLVEMD_WQX-GAB,29.004702781,-80.91418889,
588,21FLVEMD_WQX-HL02,29.391161001,-81.091708,
589,21FLVEMD_WQX-HL03,29.357638901,-81.0951389,
590,21FLVEMD_WQX-HL04,29.348000001,-81.0745,
591,21FLVEMD_WQX-HL05,29.322900001,-81.06561,
592,21FLVEMD_WQX-HL06,29.297611101,-81.05625,
593,21FLVEMD_WQX-HL07,29.273055601,-81.0452778,
594,21FLVEMD_WQX-HL08,29.254666701,-81.0345,
595,21FLVEMD_WQX-HL09,29.231666701,-81.0233333,
596,21FLVEMD_WQX-HL11,29.214444401,-81.0119444,
597,21FLVEMD_WQX-HL12,29.203415691,-81.011499153,
598,21FLVEMD_WQX-HL13,29.194444001,-81.001267,
599,21FLVEMD_WQX-HL15,29.157500001,-80.9805556,
600,21FLVEMD_WQX-HL17,29.12239981,-80.963239805,
601,21FLVEMD_WQX-HL19,29.075833301,-80.9430556,
602,21FLVEMD_WQX-MAD,29.141449697,-81.044966225,
603,21FLVEMD_WQX-ODIX,28.805100001,-80.8604,
604,21FLVEMD_WQX-SC04,29.090666301,-81.027073146,
606,21FLVEMD_WQX-TAY,29.106929001,-81.023123,
607,21FLVEMD_WQX-TC2,28.825165001,-80.85721,
608,21FLVEMD_WQX-TR02,29.305423305,-81.094118017,
609,21FLVEMD_WQX-TR03,29.254833301,-81.1236667,
610,21FLVEMD_WQX-TR04,29.217062001,-81.109669,
611,21FLVEMD_WQX-WIL,29.125953001,-81.029493,
644,STF_WQX-HP_DOWN_14,27.0908,-81.1327,
645,STF_WQX-HP_DOWN_7,27.0908,-81.1327,
647,STF_WQX-HP_UP_14,27.0389,-81.0715,
648,STF_WQX-HP_UP_7,27.0389,-81.0715,
652,STF_WQX-IP_DOWN_14,27.0964,-81.0092,
653,STF_WQX-IP_DOWN_7,27.0964,-81.0092,
655,STF_WQX-IP_UP_14,27.1544,-81.07,
656,STF_WQX-IP_UP_7,27.1544,-81.07,
0,USGS-02229000,30.43634185,-82.2873402,125.0
2,USGS-02231289,30.57468167,-81.608708,274.0
10,USGS-02234010,28.793881,-81.05783718,2225.0
11,USGS-02234263,28.5850004,-81.3531245,
12,USGS-02234287,28.616666,-81.3653468,
13,USGS-02234299,28.62749896,-81.3578466,
14,USGS-02235200,28.87444444,-81.4897222,126.0
16,USGS-02236500,28.44778229,-81.74007599,68.0
17,USGS-02236700,28.46111497,-81.7570206,14.7
18,USGS-02237293,28.7444364,-81.8725798,221.0
21,USGS-02240956,29.6283007,-82.41093979,
23,USGS-02246100,30.18885244,-81.5623115,8.9
24,USGS-02246599,30.40718226,-81.84232699,3.27
25,USGS-02246828,30.23551927,-81.4781421,25.8
26,USGS-02246832,30.2441303,-81.4736976,3.4
27,USGS-02246900,29.847469,-81.3606294,19.8
28,USGS-02247465,29.16664884,-81.1053354,
29,USGS-02247493,29.18387069,-81.0936684,
30,USGS-02247496,29.17887074,-81.1203357,33.0
31,USGS-02247498,29.19887033,-81.0956128,
32,USGS-02247499,29.20942564,-81.0986684,
33,USGS-02247500,29.20998117,-81.1053353,76.2
34,USGS-02247508,29.21803653,-81.1086687,3.5
35,USGS-02247510,29.21748099,-81.1086687,76.8
37,USGS-02248037,29.12526116,-81.0289447,
38,USGS-02248040,29.1152614,-81.0242225,7.6
41,USGS-02263500,28.26584547,-81.3103472,308.0
42,USGS-02263800,28.3041775,-81.450905,89.2
43,USGS-02263851,28.41361778,-81.55729559,14.8
47,USGS-02264140,28.30806625,-81.5245174,
52,USGS-022662947,28.3800078,-81.5828516,
54,USGS-02266296,28.36639716,-81.59868518,
55,USGS-02266298,28.3486201,-81.5811849,72.5
57,USGS-02266320,28.298622,-81.5775738,79.1
61,USGS-02269000,27.77058296,-81.1789565,1607.0
69,USGS-02281301,26.3559112,-80.2969935,
72,USGS-02281701,26.22952697,-80.296994,
79,USGS-02285101,26.08786544,-80.1997694,
82,USGS-02286000,26.06703303,-80.24977099,
90,USGS-02287500,25.8948174,-80.3789416,
91,USGS-02288200,25.8534299,-80.3225513,
101,USGS-02290764,25.75871176,-80.494223,
105,USGS-02290811,25.5456203,-80.6720228,
108,USGS-02290827,25.6653824,-80.67311689,
111,USGS-02290832,25.62425639,-80.7388215,
112,USGS-02290861,25.71832494,-80.7194624,
113,USGS-02290862,25.67970556,-80.7256917,
116,USGS-02291500,26.33583333,-81.74938889,
117,USGS-02291580,26.44294444,-81.7959722,
118,USGS-02291670,26.5184109,-81.85453079,
119,USGS-02291673,26.50688889,-81.8544167,
120,USGS-02291736,26.52757726,-81.8828649,
122,USGS-02292780,26.70775278,-81.5580361,
124,USGS-02293261,26.74423494,-81.9161978,
125,USGS-02293264,26.69423756,-82.0370344,
126,USGS-02293681,28.03224267,-81.648966,20.5
127,USGS-02293986,27.92335788,-81.7075792,160.0
